"batsman1","bowler1","totalRuns"
"TC Barker","Shahil Momin",4
"TC Barker","SJ Patel",11
"TC Barker","SMK Waththage",33
"TC Barker","Taher Muhammad",4
"TC Barker","W Peatfield",1
"TC Bruce","A Dananjaya",12
"TC Bruce","Aamer Yamin",5
"TC Bruce","AL Phehlukwayo",6
"TC Bruce","AR Nurse",3
"TC Bruce","AR Patel",3
"TC Bruce","B Kumar",7
"TC Bruce","B Stanlake",3
"TC Bruce","CH Morris",4
"TC Bruce","CR Brathwaite",7
"TC Bruce","D Paterson",7
"TC Bruce","Faheem Ashraf",11
"TC Bruce","GSNFG Jayasuriya",2
"TC Bruce","Hasan Ali",4
"TC Bruce","HH Pandya",6
"TC Bruce","I Udana",13
"TC Bruce","Imran Tahir",2
"TC Bruce","JE Taylor",1
"TC Bruce","JJ Bumrah",9
"TC Bruce","Mahmudullah",2
"TC Bruce","Mashrafe Mortaza",17
"TC Bruce","Mohammad Amir",3
"TC Bruce","Mohammed Siraj",6
"TC Bruce","Mosaddek Hossain",6
"TC Bruce","Mustafizur Rahman",11
"TC Bruce","PADLR Sandakan",8
"TC Bruce","PWH de Silva",7
"TC Bruce","RR Emrit",9
"TC Bruce","Rubel Hossain",17
"TC Bruce","Rumman Raees",23
"TC Bruce","S Badree",8
"TC Bruce","Shadab Khan",13
"TC Bruce","Shakib Al Hasan",13
"TC Bruce","SL Malinga",11
"TC Bruce","Taskin Ahmed",5
"TC Bruce","WD Parnell",14
"TC Bruce","YS Chahal",1
"TCR Kimber","Ahmed Wardak",1
"TCR Kimber","GRD Munasinghe",1
"TCR Kimber","Izatullah Dawlatzai",1
"TCR Kimber","ND Laegsgaard",1
"TCR Kimber","OD Hald",1
"TCW Veillard","Ahmed Wardak",2
"TCW Veillard","Izatullah Dawlatzai",1
"TD Astle","A Dananjaya",1
"TD Astle","Mohammad Amir",1
"TD Astle","PWH de Silva",2
"TD Chaoana","D Kalvin",4
"TD Chaoana","H Ssenyondo",1
"TD Chaoana","J Ghadiyali",4
"TD Chaoana","M Magagula",3
"TD Chaoana","S Kubheka",10
"TD Chaoana","Umair Qasim",2
"TD Paine","B Kumar",11
"TD Paine","CR Woakes",10
"TD Paine","Faheem Ashraf",6
"TD Paine","GP Swann",5
"TD Paine","HH Pandya",2
"TD Paine","Imad Wasim",6
"TD Paine","JRMVB Sanjaya",7
"TD Paine","Kuldeep Yadav",2
"TD Paine","MD Shanaka",1
"TD Paine","Mohammad Amir",1
"TD Paine","Mohammad Nawaz (3)",5
"TD Paine","Rumman Raees",1
"TD Paine","Shadab Khan",16
"TD Paine","Sohail Khan",1
"TD Paine","TT Bresnan",6
"TD Paine","YS Chahal",2
"TE Kane","JH Davey",8
"TE Kane","MRJ Watt",5
"TE Kane","Rashid Khan",8
"TE Kane","RD Berrington",11
"TE Kane","SM Sharif",2
"TE Kane","WT Gavera",2
"Tejwinder Singh","A Turkmen",1
"Tejwinder Singh","CJ Langford",2
"Tejwinder Singh","GG Alta",20
"Tejwinder Singh","Ijaz Hussain",16
"Tejwinder Singh","M Jenkinson",7
"Tejwinder Singh","M Ozturk",1
"Tejwinder Singh","M Sarenac",1
"Tejwinder Singh","MJ Ansell",1
"Tejwinder Singh","NR Johns-Wickberg",11
"Tejwinder Singh","PF Gallagher",7
"Tejwinder Singh","S Nadigotla",4
"Tejwinder Singh","T Filer",4
"Tenjin Rabgey","C Pengkumta",3
"Tenjin Rabgey","Ibrahim Hassan",3
"Tenjin Rabgey","K Senamontree",1
"Tenjin Rabgey","Pavandeep Singh",1
"Tenjin Rabgey","T Yotharat",12
"Tenjin Rabgey","Umar Adam",3
"Tenjin Rabgey","Vichanath Singh",7
"Tenzin Wangchuk jnr","Karan KC",8
"Tenzin Wangchuk jnr","Rashid Khan (2)",1
"TG Gordon","GH Dockrell",8
"TG Gordon","MC Sorensen",2
"TG Gordon","MM Iqbal",3
"TG Gordon","PR Stirling",11
"TG Gordon","RD Berrington",2
"TG Gordon","Samiullah Shenwari",2
"TG Gordon","WB Rankin",2
"TG Gordon","Zamir Khan",2
"TG Southee","A Dananjaya",1
"TG Southee","AC Agar",1
"TG Southee","AD Russell",1
"TG Southee","AJ Tye",1
"TG Southee","BAW Mendis",3
"TG Southee","CAK Rajitha",9
"TG Southee","CBRLS Kumara",4
"TG Southee","CJ Jordan",3
"TG Southee","CR Brathwaite",4
"TG Southee","DJ Bravo",7
"TG Southee","DJG Sammy",6
"TG Southee","DR Sams",6
"TG Southee","GP Swann",1
"TG Southee","Haris Rauf",5
"TG Southee","Imran Tahir",1
"TG Southee","J Little",1
"TG Southee","JE Taylor",2
"TG Southee","JJ Bumrah",4
"TG Southee","JM Anderson",9
"TG Southee","KK Ahmed",3
"TG Southee","KMDN Kulasekara",5
"TG Southee","KOK Williams",6
"TG Southee","KW Richardson",18
"TG Southee","Mohammad Wasim",1
"TG Southee","MP Stoinis",1
"TG Southee","MW Parkinson",29
"TG Southee","NA Saini",6
"TG Southee","NLTC Perera",1
"TG Southee","PADLR Sandakan",23
"TG Southee","PR Brown",10
"TG Southee","PWH de Silva",4
"TG Southee","RJ Sidebottom",3
"TG Southee","RMS Eranga",16
"TG Southee","RP Meredith",4
"TG Southee","S Badree",5
"TG Southee","S Mahmood",1
"TG Southee","Shaheen Shah Afridi",6
"TG Southee","Shahid Afridi",6
"TG Southee","SL Malinga",4
"TG Southee","SP Narine",8
"TG Southee","SS Cottrell",1
"TG Southee","TK Curran",1
"TG Southee","Umar Gul",1
"TG Southee","WD Parnell",19
"TG Southee","YS Chahal",4
"TG Thamae","H Ssenyondo",1
"TG Thamae","R Agamiire",1
"TG Thamae","SK Awiah",4
"TGJ Gruijters","Abdur Razzak",4
"TGJ Gruijters","HA Varaiya",2
"TGJ Gruijters","JO Ngoche",1
"TGJ Gruijters","Mahmudullah",5
"TGJ Gruijters","Mashrafe Mortaza",10
"TGJ Gruijters","NN Odhiambo",11
"TGJ Gruijters","RG Aga",1
"TGJ Gruijters","Shafiul Islam",1
"TGJ Gruijters","Shakib Al Hasan",4
"TGJ Gruijters","SO Ngoche",1
"TH David","A Bohara",14
"TH David","A Vala",6
"TH David","Aftab Hussain",11
"TH David","Aizaz Khan",9
"TH David","AJ Hosein",2
"TH David","AR Patel",2
"TH David","AU Rashid",12
"TH David","B Kumar",23
"TH David","B Regmi",27
"TH David","B Shikongo",8
"TH David","BA Stokes",5
"TH David","BD Glover",5
"TH David","BJ McCarthy",1
"TH David","BM Scholtz",1
"TH David","C Viljoen",6
"TH David","CG Williams",1
"TH David","CJ Jordan",14
"TH David","CJA Amini",10
"TH David","CN Ackermann",2
"TH David","CT Mutombodzi",33
"TH David","D Jakiel",1
"TH David","D Ravu",2
"TH David","DMW Rawlins",4
"TH David","E Otieno",4
"TH David","Ehsan Khan",15
"TH David","Fitri Sham",12
"TH David","GH Dockrell",2
"TH David","GH O'Brien",8
"TH David","Haroon Arshad",8
"TH David","HH Pandya",9
"TH David","HV Patel",22
"TH David","Inam-ul-Haq",16
"TH David","Iqbal Hussain",8
"TH David","IS Sodhi",2
"TH David","J Kila",6
"TH David","J Little",2
"TH David","JH Davey",1
"TH David","JJ Bumrah",12
"TH David","JJ Smit",2
"TH David","JN Frylinck",1
"TH David","Karan KC",7
"TH David","Khizar Hayat",31
"TH David","Kushal Malla",8
"TH David","LN Oluoch",8
"TH David","MJ Santner",9
"TH David","MO Jones",1
"TH David","Mohammed Nadeem",3
"TH David","MR Adair",10
"TH David","N Pokana",7
"TH David","N Vanua",5
"TH David","NCK Liyanage",13
"TH David","Nouman Sarwar",9
"TH David","OC McCoy",20
"TH David","OF Smith",10
"TH David","PA van Meekeren",3
"TH David","Pavandeep Singh",9
"TH David","R Hekure",8
"TH David","RE van der Merwe",7
"TH David","RJ Trott",2
"TH David","RJW Topley",8
"TH David","RP Burl",23
"TH David","S Bhari",13
"TH David","S Lamichhane",25
"TH David","S Muniandy",21
"TH David","S Vesawkar",17
"TH David","SC Williams",13
"TH David","SM Curran",1
"TH David","SO Ngoche",17
"TH David","Sompal Kami",30
"TH David","Syazrul Idrus",19
"TH David","Syed Aziz",1
"TH David","T van der Gugten",2
"TH David","Tamoor Sajjad",2
"TH David","TL Chatara",9
"TH David","Waqas Barkat",15
"TH David","WP Masakadza",3
"TH David","WT Mashinge",6
"TH David","Y Cariah",10
"TH David","YS Chahal",6
"TJ Murtagh","A Vala",3
"TJ Murtagh","Amjad Javed",10
"TJ Murtagh","DJ Bravo",2
"TJ Murtagh","Mohammad Naveed",2
"TJ Murtagh","Mohammad Shahzad (2)",1
"TJ Murtagh","N Vanua",5
"TJ Stephenson","J Theron",6
"TJ Stephenson","SN Netravalkar",1
"TJG Pringle","Arshdeep Singh",6
"TJG Pringle","B Fernando",1
"TJG Pringle","BV Sears",5
"TJG Pringle","D Wiese",2
"TJG Pringle","IS Sodhi",3
"TJG Pringle","JJ Smit",6
"TJG Pringle","Junaid Siddique (2)",5
"TJG Pringle","KP Meiyappan",3
"TJG Pringle","M Theekshana",1
"TJG Pringle","Mohammed Shami",6
"TJG Pringle","R Ashwin",8
"TJG Pringle","R Hekure",2
"TJG Pringle","SC Williams",2
"TJG Pringle","Shakib Al Hasan",1
"TJG Pringle","SI Kamea",1
"TJG Pringle","Sikandar Raza",2
"TJG Pringle","Zahoor Khan",2
"TJG Pringle","Zawar Farid",5
"TK Curran","AC Agar",2
"TK Curran","B Stanlake",6
"TK Curran","D Paterson",1
"TK Curran","GJ Maxwell",3
"TK Curran","Haris Rauf",8
"TK Curran","IS Sodhi",9
"TK Curran","KOK Williams",1
"TK Curran","KW Richardson",3
"TK Curran","L Ngidi",2
"TK Curran","LH Ferguson",2
"TK Curran","MJ Santner",2
"TK Curran","Mohammad Hasnain",5
"TK Curran","Shaheen Shah Afridi",4
"TK Curran","SS Cottrell",2
"TK Curran","TA Boult",8
"TK Curran","TG Southee",5
"TK Curran","Wahab Riaz",1
"TK Joseph","Bilal Hassun",2
"TK Joseph","C Rububagumya",11
"TK Joseph","DM Nakrani",1
"TK Joseph","F Damiao Couana",1
"TK Joseph","FA Cossa",4
"TK Joseph","K Irakoze",2
"TK Joseph","L Monanthane",8
"TK Joseph","M Akayezu",5
"TK Joseph","M Mooketsi",8
"TK Joseph","Z Bimenyimana",2
"TK Lal","Ali Masood",3
"TK Musakanda","AC Agar",2
"TK Musakanda","Amir Hamza",7
"TK Musakanda","Arshad Iqbal",1
"TK Musakanda","B Stanlake",16
"TK Musakanda","Danish Aziz",11
"TK Musakanda","DJM Short",2
"TK Musakanda","Faheem Ashraf",21
"TK Musakanda","Fareed Ahmad",11
"TK Musakanda","Fazalhaq Farooqi",14
"TK Musakanda","Hasan Ali",20
"TK Musakanda","Hussain Talat",14
"TK Musakanda","Mohammad Amir",8
"TK Musakanda","Mohammad Hasnain",1
"TK Musakanda","Mohammad Nabi",18
"TK Musakanda","Mohammad Nawaz (3)",4
"TK Musakanda","MP Stoinis",2
"TK Musakanda","Naveen-ul-Haq",20
"TK Musakanda","Shadab Khan",17
"TK Musakanda","Shakib Al Hasan",1
"TK Musakanda","Soumya Sarkar",5
"TK Musakanda","Usman Shinwari",2
"TK Patel","DMW Rawlins",3
"TK Patel","GH O'Brien",2
"TK Patel","MO Jones",7
"TK Patel","MR Montfort",1
"TK Patel","OGL Bascome",2
"TK Patel","P Manning",1
"TK Patel","YSD Seneveratne",1
"TL Best","Saeed Ajmal",8
"TL Best","Sohail Tanvir",9
"TL Chatara","Aftab Alam",1
"TL Chatara","AR Patel",4
"TL Chatara","AS Joseph",2
"TL Chatara","Asghar Stanikzai",3
"TL Chatara","BFW de Leede",5
"TL Chatara","Dawlat Zadran",5
"TL Chatara","Fazalhaq Farooqi",4
"TL Chatara","LV van Beek",1
"TL Chatara","MR Adair",2
"TL Chatara","Nijat Masood",7
"TL Chatara","OF Smith",1
"TL Chatara","Rashid Khan",6
"TL Chatara","SC Getkate",1
"TL Seifert","A Dananjaya",12
"TL Seifert","A Zampa",4
"TL Seifert","AC Agar",9
"TL Seifert","AJ Tye",7
"TL Seifert","AR Patel",10
"TL Seifert","AU Rashid",27
"TL Seifert","B Kumar",35
"TL Seifert","B Stanlake",5
"TL Seifert","CAK Rajitha",4
"TL Seifert","CJ Jordan",23
"TL Seifert","DL Chahar",6
"TL Seifert","DR Sams",1
"TL Seifert","FA Allen",10
"TL Seifert","Faheem Ashraf",22
"TL Seifert","GSNFG Jayasuriya",14
"TL Seifert","Haris Rauf",19
"TL Seifert","Hasan Ali",5
"TL Seifert","HH Pandya",28
"TL Seifert","HV Patel",6
"TL Seifert","I Udana",1
"TL Seifert","Imad Wasim",19
"TL Seifert","JA Richardson",9
"TL Seifert","JJ Bumrah",29
"TL Seifert","KH Pandya",40
"TL Seifert","KK Ahmed",25
"TL Seifert","KMA Paul",5
"TL Seifert","KR Mayers",1
"TL Seifert","KW Richardson",1
"TL Seifert","MA Starc",6
"TL Seifert","Mohammad Hasnain",12
"TL Seifert","Mohammed Shami",1
"TL Seifert","Mohammed Siraj",1
"TL Seifert","MW Parkinson",1
"TL Seifert","NA Saini",13
"TL Seifert","O Thomas",15
"TL Seifert","PJ Cummins",2
"TL Seifert","PR Brown",16
"TL Seifert","RA Jadeja",5
"TL Seifert","RP Meredith",6
"TL Seifert","S Dube",26
"TL Seifert","S Mahmood",6
"TL Seifert","Shadab Khan",32
"TL Seifert","Shaheen Shah Afridi",52
"TL Seifert","SL Malinga",9
"TL Seifert","SM Curran",27
"TL Seifert","SN Thakur",8
"TL Seifert","SS Cottrell",4
"TL Seifert","TK Curran",11
"TL Seifert","VR Iyer",5
"TL Seifert","Wahab Riaz",34
"TL Seifert","Washington Sundar",6
"TL Seifert","YS Chahal",78
"TLW Cooper","Aayan Afzal Khan",3
"TLW Cooper","AD Mathews",9
"TLW Cooper","AK Markram",10
"TLW Cooper","AM Guruge",2
"TLW Cooper","Amjad Javed",9
"TLW Cooper","AR Patel",8
"TLW Cooper","Arafat Sunny",2
"TLW Cooper","AS Hansra",10
"TLW Cooper","B Muzarabani",15
"TLW Cooper","BAW Mendis",6
"TLW Cooper","BE Hendricks",1
"TLW Cooper","Bilal Hassun",30
"TLW Cooper","BM Tickner",2
"TLW Cooper","C Karunaratne",5
"TLW Cooper","CAH Stevenson",2
"TLW Cooper","CBRLS Kumara",3
"TLW Cooper","CJA Amini",2
"TLW Cooper","D Ravu",5
"TLW Cooper","DM Nakrani",12
"TLW Cooper","DT Johnston",4
"TLW Cooper","DW Steyn",1
"TLW Cooper","E Otieno",1
"TLW Cooper","Ehsan Khan",3
"TLW Cooper","EHSN Silva",7
"TLW Cooper","F Akankwasa",7
"TLW Cooper","GH Dockrell",46
"TLW Cooper","H Masakadza",8
"TLW Cooper","H Osinde",4
"TLW Cooper","Haris Rauf",1
"TLW Cooper","HS Baidwan",5
"TLW Cooper","Imran Tahir",3
"TLW Cooper","IS Sodhi",4
"TLW Cooper","J Miyaji",5
"TLW Cooper","JA Morkel",11
"TLW Cooper","JDS Neesham",16
"TLW Cooper","JJ Smit",4
"TLW Cooper","JN Frylinck",2
"TLW Cooper","JO Ngoche",7
"TLW Cooper","Junaid Siddiqui",1
"TLW Cooper","K Rabada",9
"TLW Cooper","KA Maharaj",15
"TLW Cooper","Kamran Shazad",6
"TLW Cooper","Karim Sadiq",3
"TLW Cooper","Kashif Daud",2
"TLW Cooper","KD Mills",7
"TLW Cooper","KJ O'Brien",1
"TLW Cooper","KP Meiyappan",3
"TLW Cooper","KS Williamson",1
"TLW Cooper","LM Jongwe",1
"TLW Cooper","LN Oluoch",4
"TLW Cooper","Mashrafe Mortaza",1
"TLW Cooper","MC Sorensen",4
"TLW Cooper","MD Shanaka",7
"TLW Cooper","MG Bracewell",4
"TLW Cooper","MJ McClenaghan",14
"TLW Cooper","MJ Santner",9
"TLW Cooper","Mohammad Ghazanfar",10
"TLW Cooper","N M'shangwe",16
"TLW Cooper","Nazmul Hossain",1
"TLW Cooper","NK Patel",1
"TLW Cooper","NL McCullum",5
"TLW Cooper","NN Odhiambo",21
"TLW Cooper","P Utseya",6
"TLW Cooper","PR Stirling",11
"TLW Cooper","PWH de Silva",1
"TLW Cooper","R Ashwin",1
"TLW Cooper","R Ngarava",8
"TLW Cooper","RG Aga",1
"TLW Cooper","Riazat Ali Shah",27
"TLW Cooper","Rizwan Cheema",5
"TLW Cooper","Rohan Mustafa",10
"TLW Cooper","RS Bopara",4
"TLW Cooper","Samiullah Shenwari",4
"TLW Cooper","SC Williams",18
"TLW Cooper","SD Parry",2
"TLW Cooper","Shakib Al Hasan",10
"TLW Cooper","Sikandar Raza",3
"TLW Cooper","SL Malinga",1
"TLW Cooper","SO Ngoche",1
"TLW Cooper","T Panyangara",22
"TLW Cooper","TA Boult",6
"TLW Cooper","Taskin Ahmed",2
"TLW Cooper","TJ Murtagh",4
"TLW Cooper","TL Chatara",13
"TLW Cooper","TT Bresnan",2
"TLW Cooper","W Madhevere",2
"TLW Cooper","WB Rankin",1
"TLW Cooper","WD Parnell",1
"TLW Cooper","WP Masakadza",1
"TLW Cooper","Yasim Murtaza",7
"TLW Cooper","Zahid Hussain",4
"TM Dilshan","A Nehra",25
"TM Dilshan","AB Dinda",9
"TM Dilshan","Abdur Razzak",9
"TM Dilshan","AD Russell",17
"TM Dilshan","AF Milne",19
"TM Dilshan","AG Cremer",3
"TM Dilshan","Ahmed Raza",3
"TM Dilshan","Ahsan Malik",7
"TM Dilshan","Aizaz Cheema",6
"TM Dilshan","AJ McKay",8
"TM Dilshan","Al-Amin Hossain",2
"TM Dilshan","AM Ellis",11
"TM Dilshan","AM Phangiso",18
"TM Dilshan","Amjad Javed",3
"TM Dilshan","Anwar Ali",11
"TM Dilshan","AP Devcich",5
"TM Dilshan","AR Adams",1
"TM Dilshan","B Kumar",4
"TM Dilshan","B Lee",24
"TM Dilshan","BCJ Cutting",2
"TM Dilshan","Bilawal Bhatti",16
"TM Dilshan","BV Vitori",12
"TM Dilshan","CB Mpofu",10
"TM Dilshan","CH Gayle",19
"TM Dilshan","CJ Jordan",10
"TM Dilshan","CJ McKay",2
"TM Dilshan","CR Woakes",5
"TM Dilshan","D Bishoo",3
"TM Dilshan","D Wiese",11
"TM Dilshan","Dawlat Zadran",15
"TM Dilshan","DJ Bravo",44
"TM Dilshan","DJ Willey",2
"TM Dilshan","DJG Sammy",22
"TM Dilshan","DL Vettori",25
"TM Dilshan","DP Nannes",21
"TM Dilshan","DW Steyn",4
"TM Dilshan","F Behardien",3
"TM Dilshan","Fawad Alam",5
"TM Dilshan","FH Edwards",13
"TM Dilshan","GD Elliott",1
"TM Dilshan","GJ Maxwell",4
"TM Dilshan","Hamid Hassan",29
"TM Dilshan","Harbhajan Singh",13
"TM Dilshan","HF Gurney",4
"TM Dilshan","I Sharma",21
"TM Dilshan","IG Butler",15
"TM Dilshan","IK Pathan",10
"TM Dilshan","Imran Tahir",21
"TM Dilshan","JC Tredwell",9
"TM Dilshan","JDP Oram",14
"TM Dilshan","JE Root",5
"TM Dilshan","JE Taylor",62
"TM Dilshan","JEC Franklin",17
"TM Dilshan","JJ Bumrah",14
"TM Dilshan","JK Kamande",2
"TM Dilshan","JO Holder",14
"TM Dilshan","JP Faulkner",1
"TM Dilshan","JW Dernbach",16
"TM Dilshan","JW Hastings",38
"TM Dilshan","JWM Dalrymple",1
"TM Dilshan","K Santokie",2
"TM Dilshan","KA Pollard",58
"TM Dilshan","KAJ Roach",4
"TM Dilshan","Karim Sadiq",3
"TM Dilshan","KD Mills",61
"TM Dilshan","KJ Abbott",2
"TM Dilshan","KM Jarvis",1
"TM Dilshan","LL Tsotsobe",40
"TM Dilshan","LMP Simmons",12
"TM Dilshan","M Morkel",15
"TM Dilshan","MA Starc",17
"TM Dilshan","Mahmudullah",1
"TM Dilshan","Mashrafe Mortaza",5
"TM Dilshan","MG Johnson",39
"TM Dilshan","MJ McClenaghan",11
"TM Dilshan","MJ Santner",1
"TM Dilshan","MM Ali",1
"TM Dilshan","MM Sharma",10
"TM Dilshan","MN Samuels",9
"TM Dilshan","Mohammad Amir",34
"TM Dilshan","Mohammad Hafeez",43
"TM Dilshan","Mohammad Irfan",9
"TM Dilshan","Mohammad Nabi",21
"TM Dilshan","Mohammad Naveed",12
"TM Dilshan","Mohammad Nawaz (3)",24
"TM Dilshan","Mohammad Sami",5
"TM Dilshan","Mohammad Shahzad (2)",7
"TM Dilshan","MR Gillespie",2
"TM Dilshan","NL McCullum",59
"TM Dilshan","NM Hauritz",3
"TM Dilshan","NN Odhiambo",1
"TM Dilshan","NW Bracken",10
"TM Dilshan","P Utseya",13
"TM Dilshan","PD Collingwood",1
"TM Dilshan","PM Siddle",6
"TM Dilshan","PP Chawla",1
"TM Dilshan","PP Ojha",1
"TM Dilshan","Qadeer Ahmed",2
"TM Dilshan","R Ashwin",5
"TM Dilshan","R Rampaul",15
"TM Dilshan","R Vinay Kumar",2
"TM Dilshan","RA Jadeja",11
"TM Dilshan","Rashid Khan",9
"TM Dilshan","Raza Hasan",8
"TM Dilshan","RG Sharma",3
"TM Dilshan","RJ Nicol",22
"TM Dilshan","RJ Sidebottom",4
"TM Dilshan","Rubel Hossain",1
"TM Dilshan","S Badree",15
"TM Dilshan","Saeed Ajmal",21
"TM Dilshan","Samiullah Shenwari",6
"TM Dilshan","SB Styris",8
"TM Dilshan","SCJ Broad",21
"TM Dilshan","SE Bond",19
"TM Dilshan","Shahid Afridi",37
"TM Dilshan","Shakib Al Hasan",6
"TM Dilshan","Shoaib Malik",3
"TM Dilshan","SJ Benn",13
"TM Dilshan","SNJ O'Keefe",5
"TM Dilshan","Sohail Tanvir",45
"TM Dilshan","SP Narine",24
"TM Dilshan","SPD Smith",8
"TM Dilshan","SR Clark",2
"TM Dilshan","SR Watson",63
"TM Dilshan","ST Finn",6
"TM Dilshan","SW Tait",4
"TM Dilshan","Syed Rasel",2
"TM Dilshan","T van der Gugten",5
"TM Dilshan","TA Boult",5
"TM Dilshan","Taskin Ahmed",10
"TM Dilshan","TG Southee",20
"TM Dilshan","TT Bresnan",13
"TM Dilshan","Umar Gul",21
"TM Dilshan","Usman Shinwari",9
"TM Dilshan","Wahab Riaz",13
"TM Dilshan","WD Parnell",5
"TM Dilshan","XJ Doherty",3
"TM Dilshan","Yasir Arafat",13
"TM Dilshan","YK Pathan",22
"TM Dilshan","Z Khan",14
"TM Dowlin","DT Christian",3
"TM Dowlin","Mehrab Hossain jnr",14
"TM Dowlin","MG Johnson",14
"TM Dowlin","Mohammad Ashraful",2
"TM Dowlin","Naeem Islam",7
"TM Dowlin","Nazmul Hossain",9
"TM Dowlin","RJ Harris",5
"TM Dowlin","Rubel Hossain",4
"TM Dowlin","Shakib Al Hasan",1
"TM Dowlin","SR Watson",3
"TM Dowlin","SW Tait",6
"TM Head","AU Rashid",3
"TM Head","B Kumar",1
"TM Head","B Mavuta",16
"TM Head","B Muzarabani",3
"TM Head","CAK Rajitha",7
"TM Head","CJ Jordan",6
"TM Head","DAS Gunaratne",2
"TM Head","DJ Willey",3
"TM Head","DT Tiripano",9
"TM Head","Faheem Ashraf",7
"TM Head","Haris Rauf",6
"TM Head","Hasan Ali",16
"TM Head","HH Pandya",9
"TM Head","JJ Bumrah",11
"TM Head","JRMVB Sanjaya",11
"TM Head","KMDN Kulasekara",12
"TM Head","Kuldeep Yadav",22
"TM Head","LE Plunkett",6
"TM Head","MD Shanaka",4
"TM Head","MN Waller",3
"TM Head","Mohammad Amir",1
"TM Head","Mohammad Nawaz (3)",3
"TM Head","NLTC Perera",16
"TM Head","PADLR Sandakan",6
"TM Head","R Ashwin",6
"TM Head","RA Jadeja",4
"TM Head","RAS Lakmal",15
"TM Head","S Prasanna",2
"TM Head","SF Mire",14
"TM Head","Shadab Khan",9
"TM Head","Shaheen Shah Afridi",28
"TM Head","SL Malinga",28
"TM Head","SMSM Senanayake",1
"TM Head","SS Pathirana",14
"TM Head","TK Curran",3
"TM Head","TM Dilshan",1
"TM Head","Usman Shinwari",2
"TM Head","WP Masakadza",3
"TM Head","YS Chahal",17
"TM Head","Yuvraj Singh",15
"TM Odoyo","Abdur Rehman",2
"TM Odoyo","AC Botha",3
"TM Odoyo","DT Johnston",1
"TM Odoyo","Farhad Reza",7
"TM Odoyo","Fawad Alam",3
"TM Odoyo","JDP Oram",8
"TM Odoyo","KJ O'Brien",6
"TM Odoyo","Mirwais Ashraf",7
"TM Odoyo","Mohammad Ashraful",15
"TM Odoyo","MR Swart",1
"TM Odoyo","Mudassar Bukhari",2
"TM Odoyo","SE Bond",10
"TN de Grooth","Abdur Razzak",11
"TN de Grooth","AU Rashid",12
"TN de Grooth","Dawlat Zadran",2
"TN de Grooth","Elias Sunny",4
"TN de Grooth","GD Drummond",1
"TN de Grooth","HA Varaiya",4
"TN de Grooth","HS Baidwan",3
"TN de Grooth","Izatullah Dawlatzai",1
"TN de Grooth","JAR Blain",5
"TN de Grooth","JD Nel",15
"TN de Grooth","JO Ngoche",14
"TN de Grooth","Junaid Siddiqui",3
"TN de Grooth","LJ Wright",13
"TN de Grooth","Mahmudullah",5
"TN de Grooth","PD Collingwood",6
"TN de Grooth","PR Stirling",2
"TN de Grooth","RD Berrington",3
"TN de Grooth","RG Aga",2
"TN de Grooth","Rizwan Cheema",2
"TN de Grooth","RJ Sidebottom",3
"TN de Grooth","SCJ Broad",15
"TN de Grooth","Shahid Afridi",1
"TN de Grooth","Shakib Al Hasan",1
"TN de Grooth","Shoaib Malik",3
"TN de Grooth","Ziaur Rahman",8
"TP Allen","D Heyliger",8
"TP Allen","GDR Eranga",3
"TP Allen","JE Pitcher",8
"TP Allen","KS Leverock",1
"TP Allen","OGL Bascome",7
"TP Ura","A Bohara",12
"TP Ura","A Shukla",11
"TP Ura","Ahmed Raza",15
"TP Ura","Aizaz Khan",14
"TP Ura","Amjad Javed",10
"TP Ura","Amjad Mahboob",8
"TP Ura","AR Puri",24
"TP Ura","B Muzarabani",1
"TP Ura","B Shikongo",13
"TP Ura","BD Glover",12
"TP Ura","BFW de Leede",1
"TP Ura","BM Scholtz",22
"TP Ura","BTJ Wheal",1
"TP Ura","C Viljoen",13
"TP Ura","CAH Stevenson",1
"TP Ura","CB Sole",1
"TP Ura","CC Blake",12
"TP Ura","CG Williams",11
"TP Ura","CN Ackermann",5
"TP Ura","D Wiese",11
"TP Ura","Dawlat Zadran",4
"TP Ura","DC Smith",23
"TP Ura","DC Stovell",3
"TP Ura","DL Brangman",1
"TP Ura","DMW Rawlins",12
"TP Ura","DS Airee",10
"TP Ura","GR Russ",18
"TP Ura","Hamza Tahir",3
"TP Ura","HER Tyler",3
"TP Ura","HN Ya France",34
"TP Ura","J Long",14
"TP Ura","J Theron",5
"TP Ura","Janak Prakash",28
"TP Ura","JH Davey",15
"TP Ura","JH Kiani",14
"TP Ura","JJ Smit",23
"TP Ura","JJ Tucker",1
"TP Ura","JN Frylinck",12
"TP Ura","JW Chilia",14
"TP Ura","Karan KC",20
"TP Ura","Karweng NG",36
"TP Ura","KD Shah",16
"TP Ura","KS Leverock",8
"TP Ura","LM Jongwe",7
"TP Ura","LN Oluoch",3
"TP Ura","M van Lingen",8
"TP Ura","MG Erasmus",1
"TP Ura","MO Jones",7
"TP Ura","Mohammad Ghazanfar",25
"TP Ura","Mohammad Nabi",1
"TP Ura","Mohammad Naveed",8
"TP Ura","Muhammad Amir",8
"TP Ura","Muhammad Wafiq",9
"TP Ura","N Nipiko",21
"TP Ura","NA Karnik",29
"TP Ura","P Khadka",2
"TP Ura","PA van Meekeren",5
"TP Ura","Pavandeep Singh",6
"TP Ura","PM Seelaar",2
"TP Ura","R Mahajan",15
"TP Ura","R Ngarava",8
