"batsman1","bowler1","totalRuns"
"Salman Butt","V Sehwag",6
"Salman Butt","VY Mahesh",12
"Salman Butt","WPUJC Vaas",4
"Sandeep Sharma","A Nortje",2
"Sandeep Sharma","AD Russell",1
"Sandeep Sharma","AS Joseph",5
"Sandeep Sharma","B Kumar",2
"Sandeep Sharma","C Sakariya",1
"Sandeep Sharma","CH Gayle",3
"Sandeep Sharma","CH Morris",4
"Sandeep Sharma","D Wiese",2
"Sandeep Sharma","DJ Bravo",1
"Sandeep Sharma","DW Steyn",6
"Sandeep Sharma","K Rabada",1
"Sandeep Sharma","MM Sharma",1
"Sandeep Sharma","Mustafizur Rahman",5
"Sandeep Sharma","NA Saini",1
"Sandeep Sharma","P Kumar",2
"Sandeep Sharma","S Dube",2
"Sandeep Sharma","S Kaul",3
"Sandeep Sharma","Sachin Baby",2
"Sandeep Sharma","SP Narine",1
"Sandeep Sharma","UT Yadav",1
"Sandeep Sharma","YS Chahal",5
"SB Bangar","A Kumble",14
"SB Bangar","AB Agarkar",2
"SB Bangar","AB Dinda",1
"SB Bangar","DJ Hussey",7
"SB Bangar","Gagandeep Singh",2
"SB Bangar","I Sharma",1
"SB Bangar","Kamran Khan",1
"SB Bangar","M Kartik",4
"SB Bangar","MM Patel",1
"SB Bangar","Mohammad Asif",1
"SB Bangar","PP Chawla",1
"SB Bangar","R Bhatia",4
"SB Bangar","SC Ganguly",1
"SB Bangar","SK Trivedi",1
"SB Bangar","SK Warne",2
"SB Bangar","VY Mahesh",3
"SB Bangar","Z Khan",3
"SB Jakati","A Nehra",2
"SB Jakati","CJ Jordan",1
"SB Jakati","DP Nannes",11
"SB Jakati","Harbhajan Singh",3
"SB Jakati","M Morkel",1
"SB Jakati","P Kumar",6
"SB Jakati","R Vinay Kumar",1
"SB Jakati","SL Malinga",3
"SB Joshi","I Sharma",2
"SB Joshi","SC Ganguly",1
"SB Joshi","SK Warne",1
"SB Joshi","YK Pathan",2
"SB Styris","A Mishra",5
"SB Styris","JA Morkel",19
"SB Styris","JH Kallis",5
"SB Styris","Joginder Sharma",7
"SB Styris","KP Pietersen",10
"SB Styris","L Balaji",5
"SB Styris","M Kartik",5
"SB Styris","M Muralitharan",10
"SB Styris","M Ntini",6
"SB Styris","MF Maharoof",5
"SB Styris","MM Patel",2
"SB Styris","Mohammad Asif",14
"SB Styris","Mohammad Hafeez",1
"SB Styris","MS Gony",9
"SB Styris","P Kumar",6
"SB Styris","R Bhatia",5
"SB Styris","SC Ganguly",2
"SB Styris","SK Trivedi",1
"SB Styris","SK Warne",2
"SB Styris","Umar Gul",3
"SB Styris","VRV Singh",1
"SB Styris","YK Pathan",8
"SB Wagh","SL Malinga",2
"SC Ganguly","A Ashish Reddy",4
"SC Ganguly","A Chandila",2
"SC Ganguly","A Kumble",9
"SC Ganguly","A Mishra",35
"SC Ganguly","A Nehra",18
"SC Ganguly","A Symonds",14
"SC Ganguly","AA Chavan",1
"SC Ganguly","AA Noffke",5
"SC Ganguly","AB McDonald",1
"SC Ganguly","AC Voges",7
"SC Ganguly","AD Mascarenhas",6
"SC Ganguly","AG Murtaza",8
"SC Ganguly","AJ Finch",1
"SC Ganguly","AM Nayar",4
"SC Ganguly","Ankit Sharma",6
"SC Ganguly","B Lee",3
"SC Ganguly","CRD Fernando",12
"SC Ganguly","DE Bollinger",21
"SC Ganguly","DJ Bravo",24
"SC Ganguly","DJ Thornely",2
"SC Ganguly","DL Vettori",16
"SC Ganguly","DP Nannes",8
"SC Ganguly","DP Vijaykumar",10
"SC Ganguly","DT Christian",2
"SC Ganguly","DW Steyn",36
"SC Ganguly","FY Fazal",13
"SC Ganguly","Harbhajan Singh",19
"SC Ganguly","Harmeet Singh",20
"SC Ganguly","HV Patel",1
"SC Ganguly","I Sharma",13
"SC Ganguly","IK Pathan",42
"SC Ganguly","Iqbal Abdulla",9
"SC Ganguly","J Botha",6
"SC Ganguly","J Theron",7
"SC Ganguly","JA Morkel",9
"SC Ganguly","Jaskaran Singh",1
"SC Ganguly","JDP Oram",7
"SC Ganguly","JEC Franklin",5
"SC Ganguly","JH Kallis",28
"SC Ganguly","JP Duminy",29
"SC Ganguly","JP Faulkner",5
"SC Ganguly","JR Hopes",8
"SC Ganguly","KAJ Roach",21
"SC Ganguly","Kamran Khan",13
"SC Ganguly","KMDN Kulasekara",2
"SC Ganguly","KP Appanna",2
"SC Ganguly","KP Pietersen",10
"SC Ganguly","L Balaji",5
"SC Ganguly","M Morkel",7
"SC Ganguly","M Muralitharan",3
"SC Ganguly","MF Maharoof",12
"SC Ganguly","MM Patel",44
"SC Ganguly","MS Gony",18
"SC Ganguly","NLTC Perera",1
"SC Ganguly","P Amarnath",1
"SC Ganguly","P Awana",8
"SC Ganguly","P Kumar",41
"SC Ganguly","PD Collingwood",14
"SC Ganguly","PJ Sangwan",9
"SC Ganguly","PP Chawla",46
"SC Ganguly","PP Ojha",65
"SC Ganguly","R Ashwin",13
"SC Ganguly","R Bhatia",26
"SC Ganguly","R McLaren",20
"SC Ganguly","R Sathish",1
"SC Ganguly","R Vinay Kumar",10
"SC Ganguly","RA Jadeja",3
"SC Ganguly","RE van der Merwe",3
"SC Ganguly","RG Sharma",14
"SC Ganguly","RJ Harris",6
"SC Ganguly","RP Singh",12
"SC Ganguly","RR Powar",19
"SC Ganguly","RR Raje",6
"SC Ganguly","RS Bopara",5
"SC Ganguly","S Nadeem",12
"SC Ganguly","S Sreesanth",8
"SC Ganguly","S Sriram",3
"SC Ganguly","S Tyagi",2
"SC Ganguly","SB Bangar",6
"SC Ganguly","SB Jakati",2
"SC Ganguly","SB Styris",26
"SC Ganguly","Shakib Al Hasan",4
"SC Ganguly","SJ Srivastava",32
"SC Ganguly","SK Raina",1
"SC Ganguly","SK Trivedi",40
"SC Ganguly","SK Warne",40
"SC Ganguly","SL Malinga",7
"SC Ganguly","SM Pollock",5
"SC Ganguly","Sohail Tanvir",7
"SC Ganguly","SP Narine",7
"SC Ganguly","SR Tendulkar",6
"SC Ganguly","SR Watson",25
"SC Ganguly","STR Binny",3
"SC Ganguly","SW Tait",13
"SC Ganguly","TM Dilshan",15
"SC Ganguly","UT Yadav",2
"SC Ganguly","V Pratap Singh",6
"SC Ganguly","V Sehwag",4
"SC Ganguly","VRV Singh",16
"SC Ganguly","VS Malik",5
"SC Ganguly","VY Mahesh",7
"SC Ganguly","WPUJC Vaas",20
"SC Ganguly","Y Nagar",5
"SC Ganguly","Y Venugopal Rao",17
"SC Ganguly","YA Abdulla",6
"SC Ganguly","YK Pathan",45
"SC Ganguly","Yuvraj Singh",4
"SC Ganguly","Z Khan",11
"SD Chitnis","A Ashish Reddy",1
"SD Chitnis","A Mishra",2
"SD Chitnis","AD Russell",14
"SD Chitnis","DJ Bravo",6
"SD Chitnis","DJ Harris",2
"SD Chitnis","DS Kulkarni",1
"SD Chitnis","GD McGrath",2
"SD Chitnis","IK Pathan",10
"SD Chitnis","J Theron",3
"SD Chitnis","JA Morkel",1
"SD Chitnis","MF Maharoof",1
"SD Chitnis","MR Marsh",2
"SD Chitnis","MS Gony",5
"SD Chitnis","R Sharma",6
"SD Chitnis","SL Malinga",5
"SD Chitnis","TP Sudhindra",4
"SD Chitnis","UT Yadav",1
"SD Chitnis","VR Aaron",13
"SD Chitnis","VY Mahesh",4
"SD Chitnis","WD Parnell",1
"SD Lad","AS Rajpoot",14
"SD Lad","Mohammed Shami",1
"SE Bond","JM Kemp",1
"SE Marsh","A Chandila",20
"SE Marsh","A Choudhary",1
"SE Marsh","A Kumble",37
"SE Marsh","A Mithun",9
"SE Marsh","A Nehra",27
"SE Marsh","A Singh",2
"SE Marsh","A Symonds",5
"SE Marsh","AA Chavan",19
"SE Marsh","AA Jhunjhunwala",15
"SE Marsh","AB Agarkar",27
"SE Marsh","AB Dinda",31
"SE Marsh","AB McDonald",9
"SE Marsh","AC Thomas",1
"SE Marsh","AD Mathews",7
"SE Marsh","AD Russell",8
"SE Marsh","AL Menaria",6
"SE Marsh","AN Ahmed",16
"SE Marsh","Ankit Sharma",2
"SE Marsh","Ankit Soni",11
"SE Marsh","AS Raut",7
"SE Marsh","B Kumar",10
"SE Marsh","B Lee",1
"SE Marsh","Basil Thampi",17
"SE Marsh","BAW Mendis",11
"SE Marsh","BB Sran",3
"SE Marsh","BJ Hodge",18
"SE Marsh","C de Grandhomme",8
"SE Marsh","CH Gayle",11
"SE Marsh","CH Morris",11
"SE Marsh","CJ McKay",1
"SE Marsh","CK Kapugedera",2
"SE Marsh","CK Langeveldt",4
"SE Marsh","CR Woakes",2
"SE Marsh","D Kalyankrishna",3
"SE Marsh","D Salunkhe",14
"SE Marsh","DE Bollinger",20
"SE Marsh","DJ Bravo",29
"SE Marsh","DJ Hooda",50
"SE Marsh","DJ Hussey",9
"SE Marsh","DL Vettori",2
"SE Marsh","DNT Zoysa",16
"SE Marsh","DP Vijaykumar",13
"SE Marsh","DS Kulkarni",29
"SE Marsh","DT Christian",2
"SE Marsh","DW Steyn",44
"SE Marsh","GD McGrath",2
"SE Marsh","GH Vihari",2
"SE Marsh","GJ Maxwell",1
"SE Marsh","Harbhajan Singh",84
"SE Marsh","HH Pandya",15
"SE Marsh","HV Patel",9
"SE Marsh","I Sharma",13
"SE Marsh","IC Pandey",1
"SE Marsh","IK Pathan",18
"SE Marsh","Iqbal Abdulla",4
"SE Marsh","J Botha",3
"SE Marsh","J Theron",14
"SE Marsh","JA Morkel",44
"SE Marsh","JD Ryder",9
"SE Marsh","JD Unadkat",5
"SE Marsh","JH Kallis",11
"SE Marsh","JJ Bumrah",4
"SE Marsh","JJ van der Wath",35
"SE Marsh","JM Kemp",10
"SE Marsh","JP Duminy",8
"SE Marsh","JP Faulkner",44
"SE Marsh","JR Hopes",25
"SE Marsh","K Santokie",2
"SE Marsh","KA Pollard",46
"SE Marsh","KH Pandya",15
"SE Marsh","KK Cooper",19
"SE Marsh","KMDN Kulasekara",1
"SE Marsh","KV Sharma",4
"SE Marsh","L Balaji",18
"SE Marsh","LR Shukla",9
"SE Marsh","M Morkel",34
"SE Marsh","M Muralitharan",14
"SE Marsh","M Ntini",16
"SE Marsh","MC Henriques",32
"SE Marsh","MG Johnson",2
"SE Marsh","MJ McClenaghan",18
"SE Marsh","MM Patel",51
"SE Marsh","MM Sharma",22
"SE Marsh","MN Samuels",11
"SE Marsh","Mohammad Hafeez",10
"SE Marsh","MR Marsh",6
"SE Marsh","MS Gony",9
"SE Marsh","NB Singh",6
"SE Marsh","NLTC Perera",12
"SE Marsh","NM Coulter-Nile",12
"SE Marsh","P Amarnath",21
"SE Marsh","P Kumar",16
"SE Marsh","P Negi",2
"SE Marsh","P Parameswaran",11
"SE Marsh","Pankaj Singh",25
"SE Marsh","PJ Sangwan",1
"SE Marsh","PP Chawla",7
"SE Marsh","PP Ojha",27
"SE Marsh","PV Tambe",16
"SE Marsh","R Ashwin",17
"SE Marsh","R Bhatia",7
"SE Marsh","R Dhawan",16
"SE Marsh","R McLaren",12
"SE Marsh","R Rampaul",1
"SE Marsh","R Sharma",17
"SE Marsh","R Tewatia",46
"SE Marsh","R Vinay Kumar",23
"SE Marsh","RA Jadeja",19
"SE Marsh","Rashid Khan",11
"SE Marsh","RG Sharma",17
"SE Marsh","RP Singh",59
"SE Marsh","RV Gomez",1
"SE Marsh","S Aravind",23
"SE Marsh","S Dhawan",5
"SE Marsh","S Gopal",17
"SE Marsh","S Kaul",28
"SE Marsh","S Kaushik",1
"SE Marsh","S Randiv",7
"SE Marsh","S Sreesanth",20
"SE Marsh","S Tyagi",2
"SE Marsh","SB Bangar",21
"SE Marsh","SB Jakati",28
"SE Marsh","SB Styris",7
"SE Marsh","SB Wagh",5
"SE Marsh","Shahid Afridi",21
"SE Marsh","Shakib Al Hasan",11
"SE Marsh","SK Raina",45
"SE Marsh","SK Trivedi",34
"SE Marsh","SK Warne",27
"SE Marsh","SL Malinga",34
"SE Marsh","SN Thakur",5
"SE Marsh","SP Narine",18
"SE Marsh","SR Watson",69
"SE Marsh","SS Agarwal",13
"SE Marsh","STR Binny",15
"SE Marsh","SW Tait",5
"SE Marsh","TA Boult",1
"SE Marsh","TG Southee",1
"SE Marsh","TL Suman",13
"SE Marsh","Umar Gul",4
"SE Marsh","UT Yadav",17
"SE Marsh","V Kohli",11
"SE Marsh","VR Aaron",21
"SE Marsh","VS Malik",8
"SE Marsh","WD Parnell",2
"SE Marsh","Y Nagar",15
"SE Marsh","Y Venugopal Rao",23
"SE Marsh","YK Pathan",23
"SE Marsh","Yuvraj Singh",10
"SE Marsh","Z Khan",35
"SE Rutherford","AD Russell",2
"SE Rutherford","B Kumar",7
"SE Rutherford","Basil Thampi",1
"SE Rutherford","CV Varun",15
"SE Rutherford","DJ Bravo",3
"SE Rutherford","DS Kulkarni",11
"SE Rutherford","Harbhajan Singh",7
"SE Rutherford","Imran Tahir",2
"SE Rutherford","IS Sodhi",1
"SE Rutherford","Mohammad Nabi",1
"SE Rutherford","Mohammed Shami",1
"SE Rutherford","MP Stoinis",8
"SE Rutherford","NA Saini",12
"SE Rutherford","R Ashwin",2
"SE Rutherford","S Gopal",6
"SE Rutherford","SM Curran",1
"SE Rutherford","SP Narine",6
"SE Rutherford","TG Southee",2
"SE Rutherford","UT Yadav",10
"SE Rutherford","VR Aaron",4
"SE Rutherford","Washington Sundar",2
"SE Rutherford","YS Chahal",2
"Shahbaz Ahmed","A Nortje",1
"Shahbaz Ahmed","AD Russell",13
"Shahbaz Ahmed","AR Patel",6
"Shahbaz Ahmed","Arshdeep Singh",2
"Shahbaz Ahmed","AS Joseph",1
"Shahbaz Ahmed","B Kumar",1
"Shahbaz Ahmed","CJ Jordan",8
"Shahbaz Ahmed","CV Varun",10
"Shahbaz Ahmed","DJ Bravo",18
"Shahbaz Ahmed","DJ Hooda",1
"Shahbaz Ahmed","Harpreet Brar",2
"Shahbaz Ahmed","J Suchith",1
"Shahbaz Ahmed","JJ Bumrah",1
"Shahbaz Ahmed","JO Holder",13
"Shahbaz Ahmed","K Rabada",4
"Shahbaz Ahmed","KH Pandya",5
"Shahbaz Ahmed","KK Ahmed",9
"Shahbaz Ahmed","Kuldeep Yadav",10
"Shahbaz Ahmed","LH Ferguson",1
"Shahbaz Ahmed","M Jansen",1
"Shahbaz Ahmed","M Prasidh Krishna",24
"Shahbaz Ahmed","MM Ali",6
"Shahbaz Ahmed","Mohammed Shami",7
"Shahbaz Ahmed","MP Stoinis",8
"Shahbaz Ahmed","Mustafizur Rahman",3
"Shahbaz Ahmed","NA Saini",17
"Shahbaz Ahmed","R Ashwin",3
"Shahbaz Ahmed","R Dhawan",2
"Shahbaz Ahmed","RA Jadeja",12
"Shahbaz Ahmed","Rashid Khan",1
"Shahbaz Ahmed","Ravi Bishnoi",4
"Shahbaz Ahmed","RD Chahar",1
"Shahbaz Ahmed","S Nadeem",8
"Shahbaz Ahmed","Shivam Mavi",4
"Shahbaz Ahmed","SN Thakur",4
"Shahbaz Ahmed","SP Narine",7
"Shahbaz Ahmed","T Natarajan",1
"Shahbaz Ahmed","TA Boult",13
"Shahbaz Ahmed","TG Southee",3
"Shahbaz Ahmed","Umran Malik",16
"Shahbaz Ahmed","UT Yadav",2
"Shahbaz Ahmed","YS Chahal",6
"Shahid Afridi","Gagandeep Singh",6
"Shahid Afridi","GD McGrath",13
"Shahid Afridi","IK Pathan",5
"Shahid Afridi","JH Kallis",1
"Shahid Afridi","Joginder Sharma",20
"Shahid Afridi","L Balaji",1
"Shahid Afridi","MF Maharoof",10
"Shahid Afridi","Mohammad Asif",12
"Shahid Afridi","SK Trivedi",1
"Shahid Afridi","VRV Singh",2
"Shahid Afridi","YK Pathan",10
"Shakib Al Hasan","A Nehra",6
"Shakib Al Hasan","A Singh",6
"Shakib Al Hasan","AB Dinda",13
"Shakib Al Hasan","AD Mascarenhas",2
"Shakib Al Hasan","AD Russell",21
"Shakib Al Hasan","AJ Tye",8
"Shakib Al Hasan","AN Ahmed",7
"Shakib Al Hasan","AR Patel",10
"Shakib Al Hasan","B Kumar",11
"Shakib Al Hasan","BA Bhatt",1
"Shakib Al Hasan","BA Stokes",1
"Shakib Al Hasan","Basil Thampi",1
"Shakib Al Hasan","BB Sran",20
"Shakib Al Hasan","BW Hilfenhaus",24
"Shakib Al Hasan","C de Grandhomme",6
"Shakib Al Hasan","CJ Jordan",2
"Shakib Al Hasan","DJ Bravo",44
"Shakib Al Hasan","DL Chahar",12
"Shakib Al Hasan","DR Smith",7
"Shakib Al Hasan","DS Kulkarni",29
"Shakib Al Hasan","DT Christian",6
"Shakib Al Hasan","GHS Garton",2
"Shakib Al Hasan","GJ Maxwell",9
"Shakib Al Hasan","Harbhajan Singh",17
"Shakib Al Hasan","HH Pandya",15
"Shakib Al Hasan","HV Patel",7
"Shakib Al Hasan","IK Pathan",1
"Shakib Al Hasan","Iqbal Abdulla",1
"Shakib Al Hasan","IS Sodhi",4
"Shakib Al Hasan","JD Unadkat",5
"Shakib Al Hasan","JDS Neesham",2
"Shakib Al Hasan","JP Duminy",7
"Shakib Al Hasan","JP Faulkner",13
"Shakib Al Hasan","K Gowtham",1
"Shakib Al Hasan","KA Jamieson",6
"Shakib Al Hasan","KA Pollard",2
"Shakib Al Hasan","Karanveer Singh",7
"Shakib Al Hasan","KH Pandya",2
"Shakib Al Hasan","Kuldeep Yadav",8
"Shakib Al Hasan","KV Sharma",2
"Shakib Al Hasan","KW Richardson",18
"Shakib Al Hasan","LMP Simmons",2
"Shakib Al Hasan","M Markande",2
"Shakib Al Hasan","M Muralitharan",7
"Shakib Al Hasan","M Prasidh Krishna",7
"Shakib Al Hasan","MA Starc",2
"Shakib Al Hasan","MG Johnson",11
"Shakib Al Hasan","MJ Clarke",17
"Shakib Al Hasan","MJ McClenaghan",7
"Shakib Al Hasan","MK Tiwary",5
"Shakib Al Hasan","MM Ali",9
"Shakib Al Hasan","MM Patel",6
"Shakib Al Hasan","MM Sharma",15
"Shakib Al Hasan","Mohammad Nabi",1
"Shakib Al Hasan","Mohammed Shami",6
"Shakib Al Hasan","Mohammed Siraj",12
"Shakib Al Hasan","Mujeeb Ur Rahman",3
"Shakib Al Hasan","Mustafizur Rahman",12
"Shakib Al Hasan","NLTC Perera",1
"Shakib Al Hasan","NM Coulter-Nile",7
"Shakib Al Hasan","O Thomas",2
"Shakib Al Hasan","P Awana",5
"Shakib Al Hasan","P Kumar",10
"Shakib Al Hasan","P Sahu",1
"Shakib Al Hasan","Parvez Rasool",1
"Shakib Al Hasan","PP Chawla",14
"Shakib Al Hasan","PV Tambe",8
"Shakib Al Hasan","R Ashwin",26
"Shakib Al Hasan","R Bhatia",4
"Shakib Al Hasan","R Dhawan",3
"Shakib Al Hasan","R Vinay Kumar",3
"Shakib Al Hasan","RA Jadeja",34
"Shakib Al Hasan","RD Chahar",2
"Shakib Al Hasan","RG Sharma",7
"Shakib Al Hasan","S Aravind",5
"Shakib Al Hasan","S Kaushik",2
"Shakib Al Hasan","S Nadeem",6
"Shakib Al Hasan","SB Jakati",2
"Shakib Al Hasan","SC Ganguly",5
"Shakib Al Hasan","Shivam Mavi",2
"Shakib Al Hasan","SK Raina",6
"Shakib Al Hasan","SK Trivedi",10
"Shakib Al Hasan","SL Malinga",14
"Shakib Al Hasan","SN Thakur",8
"Shakib Al Hasan","SP Narine",14
"Shakib Al Hasan","SR Watson",26
"Shakib Al Hasan","T Natarajan",2
"Shakib Al Hasan","TG Southee",12
"Shakib Al Hasan","UT Yadav",3
"Shakib Al Hasan","VR Aaron",4
"Shakib Al Hasan","Washington Sundar",2
"Shakib Al Hasan","WD Parnell",3
"Shakib Al Hasan","YS Chahal",41
"Shakib Al Hasan","Yuvraj Singh",5
"Shivam Mavi","Avesh Khan",1
"Shivam Mavi","B Kumar",1
"Shivam Mavi","CR Brathwaite",4
"Shivam Mavi","DJ Bravo",18
"Shivam Mavi","JL Pattinson",2
"Shivam Mavi","JR Hazlewood",1
"Shivam Mavi","LH Ferguson",1
"Shivam Mavi","MP Stoinis",1
"Shivam Mavi","Mustafizur Rahman",5
"Shivam Mavi","Rashid Khan",4
"Shivam Mavi","RD Chahar",3
"Shivam Mavi","S Kaul",5
"Shivam Mavi","SN Thakur",1
"Shivam Mavi","TA Boult",4
"Shivam Sharma","JJ Bumrah",1
"Shivam Sharma","MA Starc",4
"Shoaib Ahmed","SK Raina",1
"Shoaib Akhtar","DJ Bravo",1
"Shoaib Akhtar","DJ Thornely",1
"Shoaib Malik","A Nehra",2
"Shoaib Malik","B Lee",4
"Shoaib Malik","DJ Bravo",6
"Shoaib Malik","DJ Thornely",3
"Shoaib Malik","DS Kulkarni",9
"Shoaib Malik","IK Pathan",2
"Shoaib Malik","JA Morkel",2
"Shoaib Malik","JR Hopes",1
"Shoaib Malik","P Kumar",6
"Shoaib Malik","PP Chawla",2
"Shoaib Malik","RR Raje",2
"Shoaib Malik","S Sreesanth",6
"Shoaib Malik","ST Jayasuriya",2
"Shoaib Malik","VRV Singh",5
"Shubman Gill","A Mishra",19
"Shubman Gill","A Nortje",29
"Shubman Gill","Abhishek Sharma",9
"Shubman Gill","AF Milne",1
"Shubman Gill","AJ Tye",20
"Shubman Gill","AR Patel",72
"Shubman Gill","Arshdeep Singh",37
"Shubman Gill","AS Rajpoot",20
"Shubman Gill","Avesh Khan",39
"Shubman Gill","B Kumar",35
"Shubman Gill","B Laughlin",5
"Shubman Gill","BA Stokes",5
"Shubman Gill","Basil Thampi",15
"Shubman Gill","BB Sran",34
"Shubman Gill","C Sakariya",15
"Shubman Gill","CH Morris",22
"Shubman Gill","CJ Jordan",13
"Shubman Gill","DJ Bravo",9
"Shubman Gill","DL Chahar",45
"Shubman Gill","DR Sams",13
"Shubman Gill","DW Steyn",7
"Shubman Gill","FA Allen",1
"Shubman Gill","GD Phillips",1
"Shubman Gill","GHS Garton",16
"Shubman Gill","GJ Maxwell",8
"Shubman Gill","Harbhajan Singh",9
"Shubman Gill","HH Pandya",1
"Shubman Gill","HV Patel",14
"Shubman Gill","I Sharma",36
"Shubman Gill","Imran Tahir",6
"Shubman Gill","IS Sodhi",5
"Shubman Gill","JC Archer",9
"Shubman Gill","JD Unadkat",17
"Shubman Gill","JJ Bumrah",25
"Shubman Gill","JL Pattinson",1
"Shubman Gill","JO Holder",28
"Shubman Gill","JR Hazlewood",12
"Shubman Gill","K Rabada",29
"Shubman Gill","KA Jamieson",32
"Shubman Gill","KA Pollard",4
"Shubman Gill","Kartik Tyagi",2
"Shubman Gill","KH Pandya",29
"Shubman Gill","KK Ahmed",38
"Shubman Gill","KM Asif",15
"Shubman Gill","KMA Paul",18
"Shubman Gill","Kuldeep Yadav",20
"Shubman Gill","KV Sharma",4
"Shubman Gill","L Ngidi",3
"Shubman Gill","Lalit Yadav",8
"Shubman Gill","LE Plunkett",3
"Shubman Gill","LS Livingstone",11
"Shubman Gill","M Ashwin",39
"Shubman Gill","M Jansen",25
"Shubman Gill","M Prasidh Krishna",16
"Shubman Gill","MC Henriques",5
"Shubman Gill","MJ McClenaghan",10
"Shubman Gill","MJ Santner",17
"Shubman Gill","Mohammad Nabi",13
"Shubman Gill","Mohammed Shami",41
"Shubman Gill","Mohammed Siraj",40
"Shubman Gill","MP Stoinis",10
"Shubman Gill","Mujeeb Ur Rahman",19
"Shubman Gill","Mustafizur Rahman",23
"Shubman Gill","NA Saini",9
"Shubman Gill","NM Coulter-Nile",10
"Shubman Gill","O Thomas",7
"Shubman Gill","P Negi",1
"Shubman Gill","PWH de Silva",12
"Shubman Gill","R Ashwin",72
"Shubman Gill","R Parag",8
"Shubman Gill","R Tewatia",11
"Shubman Gill","RA Jadeja",38
"Shubman Gill","Rashid Khan",31
"Shubman Gill","Ravi Bishnoi",32
"Shubman Gill","RD Chahar",58
"Shubman Gill","RP Meredith",2
"Shubman Gill","S Dube",4
"Shubman Gill","S Gopal",49
"Shubman Gill","S Kaul",15
"Shubman Gill","S Lamichhane",2
"Shubman Gill","Sandeep Sharma",7
"Shubman Gill","SC Kuggeleijn",1
"Shubman Gill","Shahbaz Ahmed",13
"Shubman Gill","Shakib Al Hasan",16
"Shubman Gill","SL Malinga",20
"Shubman Gill","SM Curran",26
"Shubman Gill","SN Thakur",30
"Shubman Gill","SR Watson",12
"Shubman Gill","T Natarajan",31
"Shubman Gill","TA Boult",39
"Shubman Gill","TG Southee",1
"Shubman Gill","TK Curran",1
"Shubman Gill","TU Deshpande",8
"Shubman Gill","Umran Malik",21
"Shubman Gill","UT Yadav",11
"Shubman Gill","V Shankar",15
"Shubman Gill","VR Aaron",25
"Shubman Gill","Washington Sundar",13
"Shubman Gill","YS Chahal",30
"SJ Srivastava","R McLaren",1
"SJ Srivastava","SL Malinga",3
"SJ Srivastava","WD Parnell",1
"SK Raina","A Chandila",3
"SK Raina","A Choudhary",2
"SK Raina","A Kumble",13
"SK Raina","A Mishra",122
"SK Raina","A Mithun",17
"SK Raina","A Nehra",15
"SK Raina","A Singh",27
"SK Raina","A Symonds",19
"SK Raina","AA Jhunjhunwala",5
"SK Raina","AB Agarkar",10
"SK Raina","AB Dinda",56
"SK Raina","AB McDonald",10
"SK Raina","AC Thomas",10
"SK Raina","AD Mascarenhas",12
"SK Raina","AD Mathews",32
"SK Raina","AD Russell",22
"SK Raina","AJ Tye",54
"SK Raina","AL Menaria",1
"SK Raina","AM Nayar",21
"SK Raina","AM Salvi",1
"SK Raina","AN Ahmed",26
"SK Raina","Ankit Sharma",4
"SK Raina","Anureet Singh",20
"SK Raina","AR Patel",63
"SK Raina","AS Rajpoot",18
"SK Raina","Azhar Mahmood",22
"SK Raina","B Akhil",2
"SK Raina","B Kumar",79
"SK Raina","B Laughlin",8
"SK Raina","B Lee",19
"SK Raina","B Stanlake",8
"SK Raina","BA Stokes",35
"SK Raina","BAW Mendis",21
"SK Raina","BB Sran",19
"SK Raina","BCJ Cutting",5
"SK Raina","BE Hendricks",3
"SK Raina","Bipul Sharma",7
"SK Raina","BJ Hodge",2
"SK Raina","C Sakariya",1
"SK Raina","CH Gayle",28
"SK Raina","CH Morris",21
"SK Raina","CJ Anderson",7
"SK Raina","CR Brathwaite",3
"SK Raina","CR Woakes",45
"SK Raina","D Wiese",24
"SK Raina","DJ Bravo",55
"SK Raina","DJ Hooda",16
"SK Raina","DJ Hussey",31
"SK Raina","DJG Sammy",20
"SK Raina","DL Vettori",29
"SK Raina","DP Nannes",12
"SK Raina","DP Vijaykumar",21
"SK Raina","DR Smith",45
"SK Raina","DS Kulkarni",19
"SK Raina","DT Christian",17
"SK Raina","DW Steyn",26
"SK Raina","FH Edwards",2
"SK Raina","GB Hogg",8
"SK Raina","GJ Maxwell",13
"SK Raina","GS Sandhu",4
"SK Raina","Gurkeerat Singh",17
"SK Raina","Harbhajan Singh",129
"SK Raina","Harmeet Singh",18
"SK Raina","Harpreet Brar",15
"SK Raina","HF Gurney",15
"SK Raina","HH Pandya",32
"SK Raina","HV Patel",24
"SK Raina","I Sharma",77
"SK Raina","IK Pathan",65
"SK Raina","Imran Tahir",16
"SK Raina","Iqbal Abdulla",55
"SK Raina","IS Sodhi",12
"SK Raina","J Botha",19
"SK Raina","J Suchith",27
"SK Raina","J Syed Mohammad",7
"SK Raina","J Theron",2
"SK Raina","J Yadav",4
"SK Raina","JA Morkel",6
"SK Raina","JC Archer",12
"SK Raina","JD Ryder",2
"SK Raina","JD Unadkat",32
"SK Raina","JDS Neesham",11
"SK Raina","JE Taylor",14
"SK Raina","JEC Franklin",7
"SK Raina","JH Kallis",66
"SK Raina","JJ Bumrah",50
"SK Raina","JJ van der Wath",6
"SK Raina","JO Holder",11
"SK Raina","JP Behrendorff",15
"SK Raina","JP Duminy",27
"SK Raina","JP Faulkner",7
